Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Shane Sanderson,8,0,0,2,23.86,-23.86,-100.0
Stacie Carbone,22,0,0,2,65.83,-65.83,-100.0
Tiarne Rusten,28,0,0,2,36.73,-36.73,-100.0
Warwick Edgerton,20,0,0,2,46.79,-46.79,-100.0
Alan Ratnasingham,4,0,0,1,5.54,-5.54,-100.0
Brendan James,28,0,0,1,56.77,-56.77,-100.0
Bruce O'Brien,30,0,0,1,48.959999999999994,-48.959999999999994,-100.0
Cassandra O'Brien,50,0,0,1,69.13999999999999,-69.13999999999999,-100.0
Claire Judd,34,0,0,1,83.28999999999999,-83.28999999999999,-100.0
Dylan Marshall,11,0,0,1,17.61,-17.61,-100.0
Frank Turner,22,0,0,1,35.34,-35.34,-100.0
Graeme Harris,15,0,0,1,28.52,-28.52,-100.0
Holly Newson,14,0,0,1,29.61,-29.61,-100.0
Jim Morrissey,20,0,0,1,23.990000000000002,-23.990000000000002,-100.0
Joanne Justice,4,0,0,1,7.029999999999999,-7.029999999999999,-100.0
John Abbott,54,0,0,1,55.26,-55.26,-100.0
Kylie Hughes,32,0,0,1,67.89000000000001,-67.89000000000001,-100.0
Lorelei Limpus,2,0,0,1,7.699999999999999,-7.699999999999999,-100.0
Mal Whiteford,32,0,0,1,61.86,-61.86,-100.0
Martelle Maguire,39,0,0,1,105.76999999999998,-105.76999999999998,-100.0
Mathew Taylor,19,0,0,1,35.699999999999996,-35.699999999999996,-100.0
Michael Francis,100,0,0,1,154.05,-154.05,-100.0
Mitchell Rowney,46,0,0,1,78.92,-78.92,-100.0
Noel Tyndall,63,0,0,1,79.58000000000001,-79.58000000000001,-100.0
Paul Morrissey,7,0,0,1,15.66,-15.66,-100.0
Riley Mitchell,64,0,0,1,151.11,-151.11,-100.0
Scott Gill,16,0,0,1,32.85,-32.85,-100.0
Shawn Pearce,11,0,0,1,15.26,-15.26,-100.0
Ty Robson,14,0,0,1,27.920000000000005,-27.920000000000005,-100.0
Warren Greene,5,0,0,1,12.02,-12.02,-100.0
Wayne Campbell,16,0,0,1,28.4,-28.4,-100.0
Wayne Reid,22,0,0,1,42.589999999999996,-42.589999999999996,-100.0
William Pace,9,0,0,1,25.78,-25.78,-100.0
Ajay Baker,7,0,0,0,6.4,-6.4,-100.0
Anthony Bucca,10,0,0,0,20.77,-20.77,-100.0
Anthony Collins,1,0,0,0,3.85,-3.85,-100.0
Billy Borg,4,0,0,0,5.0200000000000005,-5.0200000000000005,-100.0
Brad Abbott,100,0,0,0,155.95,-155.95,-100.0
Bradley Barnes,3,0,0,0,8.86,-8.86,-100.0
Brent White,4,0,0,0,9.18,-9.18,-100.0
Casey Leijen,13,0,0,0,30.720000000000002,-30.720000000000002,-100.0
Chelsie O'Driscoll,8,0,0,0,18.1,-18.1,-100.0
Chris Judd,6,0,0,0,12.889999999999999,-12.889999999999999,-100.0
Clare Carroll,2,0,0,0,3.73,-3.73,-100.0
Clinton Fuller,1,0,0,0,3.85,-3.85,-100.0
Colin Watson,8,0,0,0,13.5,-13.5,-100.0
Don Brown,19,0,0,0,38.69999999999999,-38.69999999999999,-100.0
Gail Geeson,3,0,0,0,8.02,-8.02,-100.0
Garry Coghill,3,0,0,0,5.489999999999999,-5.489999999999999,-100.0
Garry Taylor,12,0,0,0,10.54,-10.54,-100.0
Gary Spencer,2,0,0,0,2.07,-2.07,-100.0
Geoffrey Harding,6,0,0,0,8.58,-8.58,-100.0
Glen Richardson,16,0,0,0,25.16,-25.16,-100.0
Jack Harrington,2,0,0,0,1.32,-1.32,-100.0
Jacqui Ingham,25,0,0,0,36.059999999999995,-36.059999999999995,-100.0
James MacDonald,12,0,0,0,26.93,-26.93,-100.0
Jarod Farrugia,30,0,0,0,64.27,-64.27,-100.0
Jeffery Glover,1,0,0,0,1.23,-1.23,-100.0
Joe Farrugia,42,0,0,0,56.51,-56.51,-100.0
Joey Sharp,20,0,0,0,45.17999999999999,-45.17999999999999,-100.0
John Kershaw,2,0,0,0,4.08,-4.08,-100.0
Jonny Cox,2,0,0,0,6.72,-6.72,-100.0
Josh Bailey,1,0,0,0,2.94,-2.94,-100.0
Kane Glasby,3,0,0,0,8.73,-8.73,-100.0
Kaylene Ward,8,0,0,0,20.189999999999998,-20.189999999999998,-100.0
Maddie Bond,5,0,0,0,15.04,-15.04,-100.0
Malcolm Bull,74,0,0,0,86.24000000000001,-86.24000000000001,-100.0
Malcolm Farrow,23,0,0,0,28.15,-28.15,-100.0
Maree Cross,7,0,0,0,12.549999999999999,-12.549999999999999,-100.0
Matt Maguire,12,0,0,0,27.900000000000006,-27.900000000000006,-100.0
Matthew Berger,9,0,0,0,13.31,-13.31,-100.0
Matthew Cain,32,0,0,0,61.849999999999994,-61.849999999999994,-100.0
Matthew Higgins,4,0,0,0,5.050000000000001,-5.050000000000001,-100.0
Matthew Murphy,9,0,0,0,21.2,-21.2,-100.0
Matthew Purcell,6,0,0,0,12.01,-12.01,-100.0
Megan Worthington,27,0,0,0,58.2,-58.2,-100.0
Michael Azzopardi,7,0,0,0,17.45,-17.45,-100.0
Mick Carbone,5,0,0,0,11.87,-11.87,-100.0
Patrick Tomkinson,18,0,0,0,36.64,-36.64,-100.0
Peter Anderson,8,0,0,0,14.440000000000001,-14.440000000000001,-100.0
Peter Birks,5,0,0,0,13.489999999999998,-13.489999999999998,-100.0
Peter Jakowenko,12,0,0,0,18.5,-18.5,-100.0
Rebecca Brown,20,0,0,0,36.730000000000004,-36.730000000000004,-100.0
Russell Maisner,14,0,0,0,34.099999999999994,-34.099999999999994,-100.0
Sam Flourentzou,14,0,0,0,33.199999999999996,-33.199999999999996,-100.0
Sheree Chellas,11,0,0,0,18.71,-18.71,-100.0
Simon Baker,9,0,0,0,19.889999999999997,-19.889999999999997,-100.0
Srecko Stupin,14,0,0,0,22.909999999999997,-22.909999999999997,-100.0
Toby Pay,48,0,0,0,92.5,-92.5,-100.0
Tony Mallia,20,0,0,0,26.7,-26.7,-100.0
Trent Fiscalini,11,0,0,0,29.65,-29.65,-100.0
Warren Cochrane,12,0,0,0,15.640000000000002,-15.640000000000002,-100.0
Zachary Butcher,12,0,0,0,26.080000000000002,-26.080000000000002,-100.0
