StatLevel,Venue,Distance,Start,Gait,FieldSize,Position,Sts,W,Spend,P&L,SR,ROI
FieldSize,Burnie,2180,Stand,PACERS,5,DEATH,1,0,10.64,-10.64,0.0,-100.0
FieldSize,Burnie,2180,Stand,PACERS,6,DEATH,5,1,85.31,14.69,20.0,17.2
FieldSize,Burnie,2180,Stand,PACERS,7,DEATH,3,0,54.45,-54.45,0.0,-100.0
FieldSize,Burnie,2180,Stand,PACERS,8,DEATH,14,0,235.29,-235.29,0.0,-100.0
FieldSize,Burnie,2180,Stand,PACERS,9,DEATH,12,3,176.88,123.12,25.0,69.6
FieldSize,Burnie,2180,Stand,PACERS,10,LEAD,47,27,1060.9,1639.1,57.4,154.5
FieldSize,Burnie,2180,Stand,PACERS,5,LEAD,3,2,137.92,62.08,66.7,45.0
FieldSize,Burnie,2180,Stand,PACERS,6,LEAD,5,2,175.12,24.88,40.0,14.2
FieldSize,Burnie,2180,Stand,PACERS,7,LEAD,3,1,53.91,46.09,33.3,85.5
FieldSize,Burnie,2180,Stand,PACERS,8,LEAD,15,11,377.31,622.69,73.3,165.0
FieldSize,Burnie,2180,Stand,PACERS,9,LEAD,12,5,208.44,191.56,41.7,91.9
FieldSize,Burnie,2500,Stand,PACERS,10,B/LEAD,13,1,234.91,-134.91,7.7,-57.4
FieldSize,Burnie,2500,Stand,PACERS,6,B/LEAD,1,0,40.0,-40.0,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,8,B/LEAD,1,0,16.67,-16.67,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,9,B/LEAD,1,0,4.76,-4.76,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,10,DEATH,12,0,158.23,-158.23,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,8,DEATH,1,0,13.33,-13.33,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,9,DEATH,1,0,25.0,-25.0,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,10,LEAD,12,8,289.47,510.53,66.7,176.4
FieldSize,Burnie,2500,Stand,PACERS,6,LEAD,1,0,22.73,-22.73,0.0,-100.0
FieldSize,Burnie,2500,Stand,PACERS,8,LEAD,1,1,16.67,83.33,100.0,499.9
FieldSize,Burnie,2500,Stand,PACERS,9,LEAD,1,1,20.83,79.17,100.0,380.1
FieldSize,Burnie,2789,Stand,PACERS,10,B/LEAD,6,1,108.65,-8.65,16.7,-8.0
FieldSize,Burnie,2789,Stand,PACERS,9,B/LEAD,1,0,3.85,-3.85,0.0,-100.0
FieldSize,Burnie,2789,Stand,PACERS,10,DEATH,6,0,93.71,-93.71,0.0,-100.0
FieldSize,Burnie,2789,Stand,PACERS,9,DEATH,1,0,10.0,-10.0,0.0,-100.0
FieldSize,Burnie,2789,Stand,PACERS,10,LEAD,6,3,115.85,184.15,50.0,159.0
FieldSize,Burnie,2789,Stand,PACERS,9,LEAD,1,1,37.04,62.96,100.0,170.0
FieldSize,Busselton,2030,Stand,PACERS,10,B/LEAD,6,0,82.86,-82.86,0.0,-100.0
FieldSize,Busselton,2030,Stand,PACERS,6,B/LEAD,5,0,38.47,-38.47,0.0,-100.0
FieldSize,Busselton,2030,Stand,PACERS,7,B/LEAD,20,1,278.92,-178.92,5.0,-64.1
FieldSize,Busselton,2030,Stand,PACERS,8,B/LEAD,30,4,513.16,-113.16,13.3,-22.1
FieldSize,Busselton,2030,Stand,PACERS,9,B/LEAD,3,0,66.91,-66.91,0.0,-100.0
FieldSize,Busselton,2030,Stand,PACERS,10,DEATH,6,3,123.67,176.33,50.0,142.6
FieldSize,Busselton,2030,Stand,PACERS,6,DEATH,5,1,162.96,-62.96,20.0,-38.6
FieldSize,Busselton,2030,Stand,PACERS,7,DEATH,20,3,412.95,-112.95,15.0,-27.4
FieldSize,Busselton,2030,Stand,PACERS,8,DEATH,29,4,720.97,-320.97,13.8,-44.5
FieldSize,Busselton,2030,Stand,PACERS,9,DEATH,3,0,11.93,-11.93,0.0,-100.0
FieldSize,Busselton,2030,Stand,PACERS,10,LEAD,6,2,131.27,68.73,33.3,52.4
FieldSize,Busselton,2030,Stand,PACERS,6,LEAD,5,3,120.19,179.81,60.0,149.6
FieldSize,Busselton,2030,Stand,PACERS,7,LEAD,20,12,668.38,531.62,60.0,79.5
FieldSize,Busselton,2030,Stand,PACERS,8,LEAD,30,13,751.98,548.02,43.3,72.9
FieldSize,Busselton,2030,Stand,PACERS,9,LEAD,3,3,105.57,194.43,100.0,184.2
FieldSize,Busselton,2400,Stand,PACERS,5,B/LEAD,3,0,42.52,-42.52,0.0,-100.0
FieldSize,Busselton,2400,Stand,PACERS,6,B/LEAD,10,1,181.24,-81.24,10.0,-44.8
FieldSize,Busselton,2400,Stand,PACERS,7,B/LEAD,16,2,279.03,-79.03,12.5,-28.3
FieldSize,Busselton,2400,Stand,PACERS,8,B/LEAD,22,4,254.2,145.8,18.2,57.4
FieldSize,Busselton,2400,Stand,PACERS,9,B/LEAD,2,0,5.34,-5.34,0.0,-100.0
FieldSize,Busselton,2400,Stand,PACERS,5,DEATH,3,0,139.5,-139.5,0.0,-100.0
FieldSize,Busselton,2400,Stand,PACERS,6,DEATH,11,1,252.63,-152.63,9.1,-60.4
FieldSize,Busselton,2400,Stand,PACERS,7,DEATH,16,2,413.69,-213.69,12.5,-51.7
FieldSize,Busselton,2400,Stand,PACERS,8,DEATH,21,1,369.36,-269.36,4.8,-72.9
FieldSize,Busselton,2400,Stand,PACERS,9,DEATH,2,0,16.11,-16.11,0.0,-100.0
FieldSize,Busselton,2400,Stand,PACERS,5,LEAD,3,2,104.3,95.7,66.7,91.8
FieldSize,Busselton,2400,Stand,PACERS,6,LEAD,10,4,293.47,106.53,40.0,36.3
FieldSize,Busselton,2400,Stand,PACERS,7,LEAD,16,10,450.9,549.1,62.5,121.8
FieldSize,Busselton,2400,Stand,PACERS,8,LEAD,22,10,646.79,353.21,45.5,54.6
FieldSize,Busselton,2400,Stand,PACERS,9,LEAD,2,2,132.35,67.65,100.0,51.1
FieldSize,Busselton,2680,Stand,PACERS,8,B/LEAD,5,0,113.79,-113.79,0.0,-100.0
FieldSize,Busselton,2680,Stand,PACERS,8,DEATH,5,1,68.46,31.54,20.0,46.1
FieldSize,Busselton,2680,Stand,PACERS,8,LEAD,5,3,161.88,138.12,60.0,85.3
FieldSize,Canberra,1770,Mobile,PACERS,10,B/LEAD,160,19,2257.38,-357.38,11.9,-15.8
FieldSize,Canberra,1770,Mobile,PACERS,6,B/LEAD,18,2,223.02,-23.02,11.1,-10.3
FieldSize,Canberra,1770,Mobile,PACERS,7,B/LEAD,52,1,837.97,-737.97,1.9,-88.1
FieldSize,Canberra,1770,Mobile,PACERS,8,B/LEAD,97,6,1355.2,-755.2,6.2,-55.7
FieldSize,Canberra,1770,Mobile,PACERS,9,B/LEAD,128,11,1620.74,-520.74,8.6,-32.1
FieldSize,Canberra,1770,Mobile,PACERS,10,DEATH,159,15,2980.96,-1480.96,9.4,-49.7
FieldSize,Canberra,1770,Mobile,PACERS,6,DEATH,16,3,533.74,-233.74,18.8,-43.8
FieldSize,Canberra,1770,Mobile,PACERS,7,DEATH,52,15,1264.7,235.3,28.8,18.6
FieldSize,Canberra,1770,Mobile,PACERS,8,DEATH,95,15,1882.71,-382.71,15.8,-20.3
FieldSize,Canberra,1770,Mobile,PACERS,9,DEATH,126,19,2267.78,-367.78,15.1,-16.2
FieldSize,Canberra,1770,Mobile,PACERS,10,LEAD,160,68,4321.06,2378.94,42.5,55.1
FieldSize,Canberra,1770,Mobile,PACERS,6,LEAD,18,8,711.56,88.44,44.4,12.4
FieldSize,Canberra,1770,Mobile,PACERS,7,LEAD,51,24,1733.87,666.13,47.1,38.4
FieldSize,Canberra,1770,Mobile,PACERS,8,LEAD,97,51,3110.04,1889.96,52.6,60.8
FieldSize,Canberra,1770,Mobile,PACERS,9,LEAD,127,51,3682.9,1317.1,40.2,35.8
FieldSize,Canberra,1770,Mobile,TROTTERS,10,B/LEAD,4,1,26.33,73.67,25.0,279.8
FieldSize,Canberra,1770,Mobile,TROTTERS,5,B/LEAD,2,0,75.74,-75.74,0.0,-100.0
FieldSize,Canberra,1770,Mobile,TROTTERS,6,B/LEAD,6,1,150.44,-50.44,16.7,-33.5
FieldSize,Canberra,1770,Mobile,TROTTERS,7,B/LEAD,14,0,212.21,-212.21,0.0,-100.0
FieldSize,Canberra,1770,Mobile,TROTTERS,8,B/LEAD,15,2,193.01,6.99,13.3,3.6
FieldSize,Canberra,1770,Mobile,TROTTERS,9,B/LEAD,8,1,98.7,1.3,12.5,1.3
FieldSize,Canberra,1770,Mobile,TROTTERS,10,DEATH,2,1,45.88,54.12,50.0,118.0
FieldSize,Canberra,1770,Mobile,TROTTERS,5,DEATH,2,0,18.06,-18.06,0.0,-100.0
FieldSize,Canberra,1770,Mobile,TROTTERS,6,DEATH,7,5,186.94,313.06,71.4,167.5
FieldSize,Canberra,1770,Mobile,TROTTERS,7,DEATH,13,5,328.2,171.8,38.5,52.3
FieldSize,Canberra,1770,Mobile,TROTTERS,8,DEATH,15,2,261.03,-61.03,13.3,-23.4
FieldSize,Canberra,1770,Mobile,TROTTERS,9,DEATH,8,2,122.76,77.24,25.0,62.9
FieldSize,Canberra,1770,Mobile,TROTTERS,10,LEAD,4,1,68.85,31.15,25.0,45.2
FieldSize,Canberra,1770,Mobile,TROTTERS,5,LEAD,2,2,70.32,129.68,100.0,184.4
FieldSize,Canberra,1770,Mobile,TROTTERS,6,LEAD,7,1,212.79,-112.79,14.3,-53.0
FieldSize,Canberra,1770,Mobile,TROTTERS,7,LEAD,14,6,368.87,231.13,42.9,62.7
FieldSize,Canberra,1770,Mobile,TROTTERS,8,LEAD,15,6,457.81,142.19,40.0,31.1
FieldSize,Canberra,1770,Mobile,TROTTERS,9,LEAD,8,3,254.99,45.01,37.5,17.7
FieldSize,Canberra,2170,Mobile,PACERS,10,B/LEAD,23,1,318.52,-218.52,4.3,-68.6
FieldSize,Canberra,2170,Mobile,PACERS,6,B/LEAD,6,1,92.68,-92.68,16.7,-100.0
FieldSize,Canberra,2170,Mobile,PACERS,7,B/LEAD,14,2,229.36,-29.36,14.3,-12.8
FieldSize,Canberra,2170,Mobile,PACERS,8,B/LEAD,15,1,221.43,-121.43,6.7,-54.8
FieldSize,Canberra,2170,Mobile,PACERS,9,B/LEAD,33,4,602.35,-202.35,12.1,-33.6
FieldSize,Canberra,2170,Mobile,PACERS,10,DEATH,23,7,492.59,207.41,30.4,42.1
FieldSize,Canberra,2170,Mobile,PACERS,6,DEATH,6,2,112.35,87.65,33.3,78.0
FieldSize,Canberra,2170,Mobile,PACERS,7,DEATH,14,3,275.45,24.55,21.4,8.9
FieldSize,Canberra,2170,Mobile,PACERS,8,DEATH,13,0,388.61,-388.61,0.0,-100.0
FieldSize,Canberra,2170,Mobile,PACERS,9,DEATH,33,4,578.77,-178.77,12.1,-30.9
FieldSize,Canberra,2170,Mobile,PACERS,10,LEAD,23,6,463.47,136.53,26.1,29.5
FieldSize,Canberra,2170,Mobile,PACERS,6,LEAD,6,3,186.4,113.6,50.0,60.9
FieldSize,Canberra,2170,Mobile,PACERS,7,LEAD,14,5,447.2,52.8,35.7,11.8
FieldSize,Canberra,2170,Mobile,PACERS,8,LEAD,14,7,332.69,367.31,50.0,110.4
FieldSize,Canberra,2170,Mobile,PACERS,9,LEAD,32,13,728.32,571.68,40.6,78.5
FieldSize,Canberra,2170,Mobile,TROTTERS,5,B/LEAD,1,1,10.0,90.0,100.0,900.0
FieldSize,Canberra,2170,Mobile,TROTTERS,6,B/LEAD,4,0,59.72,-59.72,0.0,-100.0
FieldSize,Canberra,2170,Mobile,TROTTERS,7,B/LEAD,2,1,60.15,39.85,50.0,66.3
FieldSize,Canberra,2170,Mobile,TROTTERS,8,B/LEAD,2,0,23.81,-23.81,0.0,-100.0
FieldSize,Canberra,2170,Mobile,TROTTERS,9,B/LEAD,2,0,7.7,-7.7,0.0,-100.0
FieldSize,Canberra,2170,Mobile,TROTTERS,6,DEATH,2,1,38.14,61.86,50.0,162.2
FieldSize,Canberra,2170,Mobile,TROTTERS,8,DEATH,2,0,25.45,-25.45,0.0,-100.0
FieldSize,Canberra,2170,Mobile,TROTTERS,9,DEATH,2,0,74.02,-74.02,0.0,-100.0
FieldSize,Canberra,2170,Mobile,TROTTERS,5,LEAD,1,0,64.52,-64.52,0.0,-100.0
FieldSize,Canberra,2170,Mobile,TROTTERS,6,LEAD,4,1,101.47,-1.47,25.0,-1.4
FieldSize,Canberra,2170,Mobile,TROTTERS,7,LEAD,2,1,83.62,16.38,50.0,19.6
FieldSize,Canberra,2170,Mobile,TROTTERS,8,LEAD,2,2,102.56,97.44,100.0,95.0
FieldSize,Canberra,2170,Mobile,TROTTERS,9,LEAD,2,2,59.29,140.71,100.0,237.3
FieldSize,Canberra,2570,Mobile,PACERS,10,B/LEAD,3,1,20.04,79.96,33.3,399.0
FieldSize,Canberra,2570,Mobile,PACERS,7,B/LEAD,1,0,1.96,-1.96,0.0,-100.0
FieldSize,Canberra,2570,Mobile,PACERS,9,B/LEAD,1,1,20.0,80.0,100.0,400.0
FieldSize,Canberra,2570,Mobile,PACERS,10,DEATH,3,0,35.54,-35.54,0.0,-100.0
FieldSize,Canberra,2570,Mobile,PACERS,7,DEATH,1,0,2.94,-2.94,0.0,-100.0
FieldSize,Canberra,2570,Mobile,PACERS,9,DEATH,1,0,1.41,-1.41,0.0,-100.0
FieldSize,Canberra,2570,Mobile,PACERS,10,LEAD,3,0,153.73,-153.73,0.0,-100.0
FieldSize,Canberra,2570,Mobile,PACERS,7,LEAD,1,0,71.43,-71.43,0.0,-100.0
FieldSize,Canberra,2570,Mobile,PACERS,9,LEAD,1,0,30.3,-30.3,0.0,-100.0
FieldSize,Canberra,2570,Mobile,TROTTERS,10,B/LEAD,1,0,0.99,-0.99,0.0,-100.0
FieldSize,Canberra,2570,Mobile,TROTTERS,7,B/LEAD,2,0,17.69,-17.69,0.0,-100.0
FieldSize,Canberra,2570,Mobile,TROTTERS,10,DEATH,1,0,20.0,-20.0,0.0,-100.0
FieldSize,Canberra,2570,Mobile,TROTTERS,7,DEATH,2,0,8.78,-8.78,0.0,-100.0
FieldSize,Canberra,2570,Mobile,TROTTERS,10,LEAD,1,1,76.92,23.08,100.0,30.0
FieldSize,Canberra,2570,Mobile,TROTTERS,7,LEAD,2,2,144.52,55.48,100.0,38.4
FieldSize,Carrick,1670,Mobile,PACERS,10,B/LEAD,30,4,237.65,62.35,13.3,26.2
FieldSize,Carrick,1670,Mobile,PACERS,7,B/LEAD,4,0,28.62,-28.62,0.0,-100.0
FieldSize,Carrick,1670,Mobile,PACERS,8,B/LEAD,2,0,6.29,-6.29,0.0,-100.0
FieldSize,Carrick,1670,Mobile,PACERS,9,B/LEAD,4,2,76.41,123.59,50.0,161.7
FieldSize,Carrick,1670,Mobile,PACERS,10,DEATH,30,4,555.15,-155.15,13.3,-27.9
FieldSize,Carrick,1670,Mobile,PACERS,7,DEATH,2,0,41.7,-41.7,0.0,-100.0
FieldSize,Carrick,1670,Mobile,PACERS,8,DEATH,2,0,25.96,-25.96,0.0,-100.0
FieldSize,Carrick,1670,Mobile,PACERS,9,DEATH,4,0,38.76,-38.76,0.0,-100.0
FieldSize,Carrick,1670,Mobile,PACERS,10,LEAD,28,7,528.53,171.47,25.0,32.4
FieldSize,Carrick,1670,Mobile,PACERS,7,LEAD,2,0,27.88,-27.88,0.0,-100.0
FieldSize,Carrick,1670,Mobile,PACERS,8,LEAD,2,1,128.54,-28.54,50.0,-22.2
FieldSize,Carrick,1670,Mobile,PACERS,9,LEAD,2,0,93.84,-93.84,0.0,-100.0
FieldSize,Carrick,2150,Mobile,PACERS,10,B/LEAD,70,7,671.71,-71.71,10.0,-10.7
FieldSize,Carrick,2150,Mobile,PACERS,6,B/LEAD,7,0,71.5,-71.5,0.0,-100.0
FieldSize,Carrick,2150,Mobile,PACERS,7,B/LEAD,4,0,43.89,-43.89,0.0,-100.0
FieldSize,Carrick,2150,Mobile,PACERS,8,B/LEAD,13,1,150.54,-50.54,7.7,-33.6
FieldSize,Carrick,2150,Mobile,PACERS,9,B/LEAD,22,1,235.36,-135.36,4.5,-57.5
FieldSize,Carrick,2150,Mobile,PACERS,10,DEATH,59,6,1021.38,-421.38,10.2,-41.3
FieldSize,Carrick,2150,Mobile,PACERS,6,DEATH,6,1,97.54,2.46,16.7,2.5
FieldSize,Carrick,2150,Mobile,PACERS,7,DEATH,4,0,91.62,-91.62,0.0,-100.0
FieldSize,Carrick,2150,Mobile,PACERS,8,DEATH,13,1,280.52,-180.52,7.7,-64.4
FieldSize,Carrick,2150,Mobile,PACERS,9,DEATH,19,2,504.7,-304.7,10.5,-60.4
FieldSize,Carrick,2150,Mobile,PACERS,10,LEAD,51,16,1278.24,321.76,31.4,25.2
FieldSize,Carrick,2150,Mobile,PACERS,6,LEAD,7,2,193.24,6.76,28.6,3.5
FieldSize,Carrick,2150,Mobile,PACERS,7,LEAD,4,2,159.03,40.97,50.0,25.8
FieldSize,Carrick,2150,Mobile,PACERS,8,LEAD,12,6,445.89,154.11,50.0,34.6
FieldSize,Carrick,2150,Mobile,PACERS,9,LEAD,18,4,547.65,-147.65,22.2,-27.0
FieldSize,Carrick,2150,Stand,PACERS,10,B/LEAD,1,0,3.85,-3.85,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,11,B/LEAD,2,0,24.8,-24.8,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,5,B/LEAD,1,0,11.11,-11.11,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,10,DEATH,1,0,15.38,-15.38,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,11,DEATH,3,0,76.54,-76.54,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,5,DEATH,1,0,18.18,-18.18,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,10,LEAD,1,0,3.85,-3.85,0.0,-100.0
FieldSize,Carrick,2150,Stand,PACERS,11,LEAD,2,2,21.66,178.34,100.0,823.4
FieldSize,Carrick,2650,Mobile,PACERS,10,B/LEAD,2,0,67.97,-67.97,0.0,-100.0
FieldSize,Carrick,2650,Mobile,PACERS,10,DEATH,2,0,23.71,-23.71,0.0,-100.0
FieldSize,Carrick,2650,Mobile,PACERS,10,LEAD,1,0,41.67,-41.67,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,11,B/LEAD,2,0,54.31,-54.31,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,12,B/LEAD,8,0,44.01,-44.01,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,8,B/LEAD,1,0,4.76,-4.76,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,11,DEATH,2,0,53.18,-53.18,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,12,DEATH,8,1,91.14,8.86,12.5,9.7
FieldSize,Carrick,2650,Stand,PACERS,8,DEATH,1,0,38.46,-38.46,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,11,LEAD,2,0,13.02,-13.02,0.0,-100.0
FieldSize,Carrick,2650,Stand,PACERS,12,LEAD,7,3,147.17,152.83,42.9,103.8
FieldSize,Carrick,2650,Stand,PACERS,8,LEAD,1,1,20.83,79.17,100.0,380.1
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,10,B/LEAD,39,3,307.67,-7.67,7.7,-2.5
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,5,B/LEAD,2,0,10.99,-10.99,0.0,-100.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,6,B/LEAD,6,0,151.09,-151.09,0.0,-100.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,7,B/LEAD,12,0,134.23,-134.23,0.0,-100.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,8,B/LEAD,18,5,310.04,189.96,27.8,61.3
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,9,B/LEAD,17,1,297.75,-197.75,5.9,-66.4
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,10,DEATH,39,4,624.2,-224.2,10.3,-35.9
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,5,DEATH,1,0,9.09,-9.09,0.0,-100.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,6,DEATH,6,2,160.29,39.71,33.3,24.8
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,7,DEATH,13,3,291.22,8.78,23.1,3.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,8,DEATH,18,1,370.57,-270.57,5.6,-73.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,9,DEATH,17,1,270.13,-170.13,5.9,-63.0
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,10,LEAD,39,13,907.99,392.01,33.3,43.2
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,5,LEAD,2,1,162.82,-62.82,50.0,-38.6
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,6,LEAD,8,3,351.86,-51.86,37.5,-14.7
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,7,LEAD,12,7,455.17,244.83,58.3,53.8
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,8,LEAD,17,6,441.88,158.12,35.3,35.8
FieldSize,Central Wheatbelt,1730,Mobile,PACERS,9,LEAD,17,6,449.05,50.95,35.3,11.3
FieldSize,Central Wheatbelt,2100,Stand,PACERS,10,B/LEAD,2,0,3.31,-3.31,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,12,B/LEAD,1,0,12.5,-12.5,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,5,B/LEAD,1,0,16.67,-16.67,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,7,B/LEAD,1,0,23.81,-23.81,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,8,B/LEAD,1,0,11.11,-11.11,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,9,B/LEAD,5,0,48.37,-48.37,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,10,DEATH,2,0,38.71,-38.71,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,12,DEATH,1,0,14.29,-14.29,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,7,DEATH,1,0,25.0,-25.0,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,8,DEATH,1,0,9.09,-9.09,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,9,DEATH,5,1,112.93,-12.93,20.0,-11.4
FieldSize,Central Wheatbelt,2100,Stand,PACERS,10,LEAD,2,1,11.49,-11.49,50.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,12,LEAD,1,1,11.11,88.89,100.0,800.1
FieldSize,Central Wheatbelt,2100,Stand,PACERS,5,LEAD,1,0,31.25,-31.25,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,7,LEAD,1,1,47.62,52.38,100.0,110.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,8,LEAD,1,0,25.64,-25.64,0.0,-100.0
FieldSize,Central Wheatbelt,2100,Stand,PACERS,9,LEAD,5,3,179.79,120.21,60.0,66.9
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,10,B/LEAD,62,4,752.09,-352.09,6.5,-46.8
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,5,B/LEAD,5,0,93.04,-93.04,0.0,-100.0
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,6,B/LEAD,9,0,70.36,-70.36,0.0,-100.0
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,7,B/LEAD,28,5,417.63,82.37,17.9,19.7
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,8,B/LEAD,31,4,404.74,-4.74,12.9,-1.2
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,9,B/LEAD,29,2,356.27,-256.27,6.9,-71.9
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,10,DEATH,63,8,1268.77,-468.77,12.7,-36.9
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,5,DEATH,5,2,84.94,115.06,40.0,135.5
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,6,DEATH,8,1,146.14,-46.14,12.5,-31.6
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,7,DEATH,28,2,574.9,-374.9,7.1,-65.2
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,8,DEATH,32,6,783.91,-183.91,18.8,-23.5
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,9,DEATH,29,2,675.05,-475.05,6.9,-70.4
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,10,LEAD,63,28,2312.1,487.9,44.4,21.1
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,5,LEAD,5,0,125.08,-125.08,0.0,-100.0
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,6,LEAD,9,6,508.34,91.66,66.7,18.0
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,7,LEAD,28,10,1204.51,-204.51,35.7,-17.0
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,8,LEAD,32,14,1216.03,183.97,43.8,15.1
FieldSize,Central Wheatbelt,2130,Mobile,PACERS,9,LEAD,29,13,841.02,458.98,44.8,54.6
FieldSize,Central Wheatbelt,2500,Stand,PACERS,11,B/LEAD,1,0,0.99,-0.99,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,12,B/LEAD,1,0,2.94,-2.94,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,7,B/LEAD,1,0,10.0,-10.0,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,8,B/LEAD,1,0,5.26,-5.26,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,11,DEATH,1,1,9.09,90.91,100.0,1000.1
FieldSize,Central Wheatbelt,2500,Stand,PACERS,12,DEATH,1,0,1.41,-1.41,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,7,DEATH,1,0,36.36,-36.36,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,8,DEATH,1,0,28.57,-28.57,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,11,LEAD,1,0,0.0,0.0,0.0,
FieldSize,Central Wheatbelt,2500,Stand,PACERS,12,LEAD,1,0,4.35,-4.35,0.0,-100.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,7,LEAD,1,1,30.3,69.7,100.0,230.0
FieldSize,Central Wheatbelt,2500,Stand,PACERS,8,LEAD,1,1,57.47,42.53,100.0,74.0
FieldSize,Central Wheatbelt,2530,Mobile,PACERS,10,B/LEAD,1,0,25.64,-25.64,0.0,-100.0
FieldSize,Central Wheatbelt,2530,Mobile,PACERS,8,B/LEAD,1,0,12.5,-12.5,0.0,-100.0
FieldSize,Central Wheatbelt,2530,Mobile,PACERS,10,DEATH,1,0,22.73,-22.73,0.0,-100.0
FieldSize,Central Wheatbelt,2530,Mobile,PACERS,8,DEATH,1,0,23.81,-23.81,0.0,-100.0
FieldSize,Central Wheatbelt,2530,Mobile,PACERS,10,LEAD,1,1,36.36,63.64,100.0,175.0
FieldSize,Central Wheatbelt,2530,Mobile,PACERS,8,LEAD,1,0,18.18,-18.18,0.0,-100.0
FieldSize,Charlton,1609,Mobile,PACERS,10,B/LEAD,81,10,1047.55,-47.55,12.3,-4.5
FieldSize,Charlton,1609,Mobile,PACERS,11,B/LEAD,7,1,90.04,9.96,14.3,11.1
