Race Anchor,Venue,Date,MeetingTime,Race No,Time,State,VenDist Sample,Horse No,Horse,Race Name,Distance,Prizemoney,Barrier,Trainer,Driver,RaceAnchorFull,RunnerAnchor,Gait,Start,VenDist,VenDistGaitStart,VenDistGaitStart Sample,BM LT,BM Q1,BM Q2,BM Q3,BM Q4,Br Sts,Br Wins,Br Places,Br Win %,Br Pla %,Br ROI %,Dr Sts,Dr Win,Dr Pla,Dr Win%,Dr Pla%,Dr ROI%,Tr Sts,Tr Win,Tr Pla,Tr Win%,Tr Pla%,Tr ROI%,Driver_clean,Dr 30 Sts,Dr 30 Win,Dr 30 Pla,Dr 30 Win %,Dr 30 Pla %,Dr 30 ROI %,Dr 90 Sts,Dr 90 Win,Dr 90 Pla,Dr 90 Win %,Dr 90 Pla %,Dr 90 ROI %,Dr 180 Sts,Dr 180 Win,Dr 180 Pla,Dr 180 Win %,Dr 180 Pla %,Dr 180 ROI %,Dr 365 Sts,Dr 365 Win,Dr 365 Pla,Dr 365 Win %,Dr 365 Pla %,Dr 365 ROI %,Dr All Sts,Dr All Win,Dr All Pla,Dr All Win %,Dr All Pla %,Dr All ROI %,Ld %,Dth %,BL %,Bell Pos Sts,Bell Pos Lead,Bell Pos Lead %,Bell Pos Lead ROI %,Bell Pos BL,Bell Pos BL %,Bell Pos BL ROI %,Bell Pos Dth,Bell Pos Dth %,Bell Pos Dth ROI %,Tr 30 Sts,Tr 30 Win,Tr 30 Pla,Tr 30 Win %,Tr 30 Pla %,Tr 30 ROI %,Tr 90 Sts,Tr 90 Win,Tr 90 Pla,Tr 90 Win %,Tr 90 Pla %,Tr 90 ROI %,Tr 180 Sts,Tr 180 Win,Tr 180 Pla,Tr 180 Win %,Tr 180 Pla %,Tr 180 ROI %,Tr 365 Sts,Tr 365 Win,Tr 365 Pla,Tr 365 Win %,Tr 365 Pla %,Tr 365 ROI %,Tr All Sts,Tr All Win,Tr All Pla,Tr All Win %,Tr All Pla %,Tr All ROI %
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,1.0,NOSTRA NIPOTINA,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR1,P G Manning,Jackie Barker,MX160825_R6,MX160825_R6_NOSTRA NIPOTINA,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,605.0,33.0,139.0,5.45,28.43,-47.78,566.0,56.0,129.0,9.89,32.69,-11.94,190.0,18.0,43.0,9.47,32.11,-11.0,jackie barker,40.0,6.0,10.0,15.0,40.0,-18.32,168.0,24.0,47.0,14.29,42.26,-11.95,392.0,51.0,103.0,13.01,39.29,-19.91,884.0,124.0,221.0,14.03,39.03,-12.87,3684.0,433.0,944.0,11.75,37.38,-13.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,7.0,4.35,34.78,-56.78,72.0,9.0,17.0,12.5,36.11,6.21,135.0,12.0,32.0,8.89,32.59,-18.97,265.0,25.0,62.0,9.43,32.83,-18.41,968.0,117.0,225.0,12.09,35.33,-12.68
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,2.0,KYVALLEY RAY NZ,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR2,B A Lilley,John Caldow,MX160825_R6,MX160825_R6_KYVALLEY RAY NZ,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,605.0,66.0,122.0,10.91,31.07,-10.99,825.0,57.0,170.0,6.91,27.52,-22.66,693.0,87.0,178.0,12.55,38.24,-22.72,john caldow,35.0,4.0,4.0,11.43,22.86,5.44,122.0,10.0,26.0,8.2,29.51,-25.61,251.0,19.0,45.0,7.57,25.5,-20.34,486.0,41.0,82.0,8.44,25.31,-12.97,2609.0,241.0,569.0,9.24,31.05,-17.03,100.0,0.0,0.0,2.0,2.0,100.0,-29.8,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,12.0,5.17,25.86,-56.26,137.0,14.0,30.0,10.22,32.12,-16.79,202.0,25.0,41.0,12.38,32.67,-7.61,454.0,52.0,103.0,11.45,34.14,-17.61,2500.0,341.0,632.0,13.64,38.92,-18.82
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,3.0,ALDEBARAN TUCKER,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR3,M W Hayes,Mark Hayes,MX160825_R6,MX160825_R6_ALDEBARAN TUCKER,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,605.0,68.0,132.0,11.24,33.06,-15.92,43.0,3.0,13.0,6.98,37.21,-38.92,34.0,2.0,10.0,5.88,35.29,-48.91,mark hayes,2.0,0.0,2.0,0.0,100.0,-100.0,3.0,0.0,3.0,0.0,100.0,-100.0,15.0,2.0,4.0,13.33,40.0,17.33,49.0,3.0,12.0,6.12,30.61,-35.55,301.0,23.0,56.0,7.64,26.25,-20.46,60.0,0.0,20.0,5.0,3.0,60.0,22.3,1.0,20.0,-100.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,100.0,-100.0,2.0,0.0,2.0,0.0,100.0,-100.0,13.0,2.0,3.0,15.38,38.46,2.11,35.0,3.0,9.0,8.57,34.29,-29.45,158.0,18.0,37.0,11.39,34.81,-12.05
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,4.0,AFTERNOON BREEZE,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR4,R W Jack,Nathan Jack,MX160825_R6,MX160825_R6_AFTERNOON BREEZE,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,605.0,87.0,136.0,14.38,36.86,-10.13,493.0,83.0,121.0,16.84,41.38,-13.21,158.0,29.0,41.0,18.35,44.3,10.93,nathan jack,29.0,7.0,8.0,24.14,51.72,-21.69,29.0,7.0,8.0,24.14,51.72,-21.69,29.0,7.0,8.0,24.14,51.72,-21.69,356.0,59.0,94.0,16.57,42.98,-23.31,2243.0,429.0,589.0,19.13,45.39,-19.05,100.0,0.0,0.0,1.0,1.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,33.33,66.67,-20.32,46.0,13.0,11.0,28.26,52.17,-31.88,71.0,22.0,15.0,30.99,52.11,-21.31,148.0,39.0,36.0,26.35,50.68,-20.48,736.0,184.0,207.0,25.0,53.12,-10.63
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,5.0,JAYS ALL THAT,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR5,T Abela,Jodi Quinlan,MX160825_R6,MX160825_R6_JAYS ALL THAT,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,604.0,84.0,138.0,13.91,36.75,-12.53,453.0,43.0,110.0,9.49,33.77,-23.87,38.0,3.0,8.0,7.89,28.95,-40.35,jodi quinlan,29.0,3.0,8.0,10.34,37.93,-17.66,96.0,13.0,27.0,13.54,41.67,-7.62,194.0,19.0,49.0,9.79,35.05,-30.21,363.0,32.0,80.0,8.82,30.85,-34.54,1370.0,157.0,340.0,11.46,36.28,-19.56,20.0,0.0,0.0,5.0,1.0,20.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,25.0,50.0,1.84,29.0,4.0,9.0,13.79,44.83,-44.71,39.0,7.0,11.0,17.95,46.15,-35.46,83.0,20.0,19.0,24.1,46.99,-13.95,182.0,41.0,45.0,22.53,47.25,4.76
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,6.0,HOWDY MATE,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR6,J A Tubbs,James Herbertson,MX160825_R6,MX160825_R6_HOWDY MATE,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,559.0,82.0,137.0,14.67,39.18,-5.52,1397.0,205.0,344.0,14.67,39.3,-6.41,786.0,122.0,210.0,15.52,42.24,-18.35,james herbertson,140.0,31.0,37.0,22.14,48.57,-13.84,254.0,64.0,67.0,25.2,51.57,-3.79,547.0,131.0,157.0,23.95,52.65,-7.06,1553.0,359.0,487.0,23.12,54.48,-11.87,7338.0,1225.0,1941.0,16.69,43.15,-11.7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,4.0,17.39,34.78,-23.13,89.0,15.0,16.0,16.85,34.83,-9.77,238.0,39.0,63.0,16.39,42.86,-18.06,457.0,75.0,106.0,16.41,39.61,-15.97,2021.0,404.0,535.0,19.99,46.46,-10.58
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,7.0,UNCLAD,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",FR7,A M Alford,Chris Alford,MX160825_R6,MX160825_R6_UNCLAD,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,363.0,29.0,78.0,7.99,29.48,-30.44,1498.0,204.0,361.0,13.62,37.72,-19.1,226.0,21.0,50.0,9.29,31.42,-20.67,chris alford,99.0,12.0,19.0,12.12,31.31,-29.56,331.0,47.0,81.0,14.2,38.67,-21.15,586.0,76.0,141.0,12.97,37.03,-22.24,1372.0,174.0,352.0,12.68,38.34,-23.65,6543.0,905.0,1751.0,13.83,40.59,-23.71,0.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1200.4,32.0,2.0,5.0,6.25,21.88,-63.64,78.0,10.0,18.0,12.82,35.9,-18.39,144.0,13.0,32.0,9.03,31.25,-32.75,278.0,31.0,74.0,11.15,37.77,-24.37,947.0,114.0,245.0,12.04,37.91,-20.71
MX160825,Melton,2025-08-16,Night,6,8:49 PM,VIC,1599,8.0,VANCE LANE,DYNAMIC PRINT GROUP BOB CONROY 2YO TROTTING CLASSIC,2240.0,"$20,000",SR1,P G Manning,Kerryn Manning,MX160825_R6,MX160825_R6_VANCE LANE,TROTTERS,Mobile,Melton_2240.0,Melton_2240.0_trotters_mobile,605,46.6,31.5,30.9,29.5,29.3,514.0,54.0,111.0,10.51,32.1,-16.08,686.0,80.0,169.0,11.66,36.3,-11.55,190.0,18.0,43.0,9.47,32.11,-11.0,kerryn manning,77.0,6.0,18.0,7.79,31.17,-32.44,206.0,28.0,51.0,13.59,38.35,-8.08,402.0,66.0,89.0,16.42,38.56,10.13,731.0,100.0,170.0,13.68,36.94,-9.18,2513.0,372.0,624.0,14.8,39.63,-11.46,0.0,28.6,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.6,-100.0,23.0,1.0,7.0,4.35,34.78,-56.78,72.0,9.0,17.0,12.5,36.11,6.21,135.0,12.0,32.0,8.89,32.59,-18.97,265.0,25.0,62.0,9.43,32.83,-18.41,968.0,117.0,225.0,12.09,35.33,-12.68
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,1.0,OUR MARVELLA NZ,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",FT,B A Lilley,John Caldow,MX160825_R7,MX160825_R7_OUR MARVELLA NZ,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,825.0,57.0,170.0,6.91,27.52,-22.66,693.0,87.0,178.0,12.55,38.24,-22.72,john caldow,35.0,4.0,4.0,11.43,22.86,5.44,122.0,10.0,26.0,8.2,29.51,-25.61,251.0,19.0,45.0,7.57,25.5,-20.34,486.0,41.0,82.0,8.44,25.31,-12.97,2609.0,241.0,569.0,9.24,31.05,-17.03,9.3,2.3,11.6,43.0,4.0,9.3,85.5,5.0,11.6,-6.2,1.0,2.3,-100.0,58.0,3.0,12.0,5.17,25.86,-56.26,137.0,14.0,30.0,10.22,32.12,-16.79,202.0,25.0,41.0,12.38,32.67,-7.61,454.0,52.0,103.0,11.45,34.14,-17.61,2500.0,341.0,632.0,13.64,38.92,-18.82
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,2.0,JAZSPUR,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",FT,M J Bellman,Michael Bellman,MX160825_R7,MX160825_R7_JAZSPUR,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,888.0,56.0,149.0,6.31,23.09,-25.83,51.0,3.0,7.0,5.88,19.61,-36.05,michael bellman,83.0,5.0,11.0,6.02,19.28,-20.47,221.0,13.0,30.0,5.88,19.46,-28.14,473.0,35.0,78.0,7.4,23.89,-27.36,1061.0,88.0,195.0,8.29,26.67,-23.25,5236.0,494.0,1131.0,9.43,31.04,-20.7,18.4,10.5,11.8,76.0,14.0,18.4,86.5,9.0,11.8,43.5,8.0,10.5,-44.0,2.0,0.0,0.0,0.0,0.0,-100.0,9.0,1.0,0.0,11.11,11.11,-0.68,36.0,5.0,4.0,13.89,25.0,-11.97,79.0,10.0,14.0,12.66,30.38,-1.29,343.0,39.0,85.0,11.37,36.15,-22.96
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,3.0,NEPHEW OF SONOKO,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",10m,R A Graham,Kerryn Manning,MX160825_R7,MX160825_R7_NEPHEW OF SONOKO,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686.0,80.0,169.0,11.66,36.3,-11.55,297.0,22.0,65.0,7.41,29.29,-31.87,kerryn manning,77.0,6.0,18.0,7.79,31.17,-32.44,206.0,28.0,51.0,13.59,38.35,-8.08,402.0,66.0,89.0,16.42,38.56,10.13,731.0,100.0,170.0,13.68,36.94,-9.18,2513.0,372.0,624.0,14.8,39.63,-11.46,6.6,13.9,5.7,122.0,8.0,6.6,127.5,7.0,5.7,54.2,17.0,13.9,-5.3,52.0,4.0,17.0,7.69,40.38,-30.07,148.0,14.0,38.0,9.46,35.14,-8.03,293.0,31.0,73.0,10.58,35.49,-9.94,600.0,63.0,155.0,10.5,36.33,-24.57,1770.0,164.0,411.0,9.27,32.49,-27.34
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,4.0,VIRGINIA CLOWERS NZ,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",SCR,B A Lilley,SCRATCHED,MX160825_R7,MX160825_R7_VIRGINIA CLOWERS NZ,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,87.0,178.0,12.55,38.24,-22.72,scratched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,0.0,24.0,5.0,20.8,122.1,0.0,0.0,0.0,5.0,20.8,128.2,58.0,3.0,12.0,5.17,25.86,-56.26,137.0,14.0,30.0,10.22,32.12,-16.79,202.0,25.0,41.0,12.38,32.67,-7.61,454.0,52.0,103.0,11.45,34.14,-17.61,2500.0,341.0,632.0,13.64,38.92,-18.82
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,5.0,HAROLD SMITH NZ,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",30m,E J Stewart,Ryan Sanderson,MX160825_R7,MX160825_R7_HAROLD SMITH NZ,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,369.0,48.0,80.0,13.01,34.69,-3.93,1319.0,384.0,372.0,29.11,57.32,-10.52,ryan sanderson,88.0,20.0,17.0,22.73,42.05,-10.22,145.0,30.0,28.0,20.69,40.0,-13.83,323.0,62.0,69.0,19.2,40.56,-10.55,726.0,124.0,181.0,17.08,42.01,-8.55,3326.0,455.0,814.0,13.68,38.15,-12.23,22.2,33.3,0.0,9.0,2.0,22.2,33.8,0.0,0.0,0.0,3.0,33.3,30.2,30.0,17.0,8.0,56.67,83.33,-2.29,97.0,46.0,23.0,47.42,71.13,-8.42,254.0,117.0,60.0,46.06,69.69,-9.98,661.0,262.0,182.0,39.64,67.17,-9.8,3042.0,1102.0,832.0,36.23,63.58,-9.1
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,6.0,IM BOBBY,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",30m,E J Tappe,James Herbertson,MX160825_R7,MX160825_R7_IM BOBBY,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,205.0,344.0,14.67,39.3,-6.41,46.0,9.0,13.0,19.57,47.83,49.93,james herbertson,140.0,31.0,37.0,22.14,48.57,-13.84,254.0,64.0,67.0,25.2,51.57,-3.79,547.0,131.0,157.0,23.95,52.65,-7.06,1553.0,359.0,487.0,23.12,54.48,-11.87,7338.0,1225.0,1941.0,16.69,43.15,-11.7,19.6,9.8,8.7,92.0,18.0,19.6,76.5,8.0,8.7,45.6,9.0,9.8,3.2,6.0,3.0,0.0,50.0,50.0,109.56,17.0,6.0,4.0,35.29,58.82,94.02,40.0,11.0,12.0,27.5,57.5,48.71,82.0,16.0,26.0,19.51,51.22,29.94,283.0,37.0,72.0,13.07,38.52,7.56
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,7.0,ALDEBARAN ZEUS,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",30m,B A Lilley,Chris Alford,MX160825_R7,MX160825_R7_ALDEBARAN ZEUS,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,204.0,361.0,13.62,37.72,-19.1,693.0,87.0,178.0,12.55,38.24,-22.72,chris alford,99.0,12.0,19.0,12.12,31.31,-29.56,331.0,47.0,81.0,14.2,38.67,-21.15,586.0,76.0,141.0,12.97,37.03,-22.24,1372.0,174.0,352.0,12.68,38.34,-23.65,6543.0,905.0,1751.0,13.83,40.59,-23.71,30.6,6.5,6.5,62.0,19.0,30.6,42.9,4.0,6.5,146.3,4.0,6.5,-37.2,58.0,3.0,12.0,5.17,25.86,-56.26,137.0,14.0,30.0,10.22,32.12,-16.79,202.0,25.0,41.0,12.38,32.67,-7.61,454.0,52.0,103.0,11.45,34.14,-17.61,2500.0,341.0,632.0,13.64,38.92,-18.82
MX160825,Melton,2025-08-16,Night,7,9:24 PM,VIC,1599,8.0,ALDEBARAN VERA,ALDEBARAN PARK TROTTERS HANDICAP,2240.0,"$17,500",30m,"M A Lee, P D Lee",Glen Craven,MX160825_R7,MX160825_R7_ALDEBARAN VERA,TROTTERS,Stand,Melton_2240.0,Melton_2240.0_trotters_stand,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,366.0,52.0,101.0,14.21,41.8,-7.48,90.0,23.0,21.0,25.56,48.89,9.72,glen craven,14.0,1.0,5.0,7.14,42.86,-60.42,66.0,9.0,13.0,13.64,33.33,-17.46,112.0,18.0,18.0,16.07,32.14,-4.5,216.0,31.0,54.0,14.35,39.35,-17.43,1242.0,182.0,305.0,14.65,39.21,-14.86,21.4,23.2,3.6,56.0,12.0,21.4,42.7,2.0,3.6,-100.0,13.0,23.2,-27.0,37.0,13.0,14.0,35.14,72.97,11.71,108.0,30.0,33.0,27.78,58.33,-4.3,201.0,58.0,56.0,28.86,56.72,1.23,246.0,70.0,69.0,28.46,56.5,1.33,246.0,70.0,69.0,28.46,56.5,1.33
MX160825,Melton,2025-08-16,Night,8,9:55 PM,VIC,1339,1.0,FINAL PROMISE,NEVELE R STUD PACE,1720.0,"$8,000",FR1,J A Tubbs,James Herbertson,MX160825_R8,MX160825_R8_FINAL PROMISE,PACERS,Mobile,Melton_1720.0,Melton_1720.0_pacers_mobile,1008,7.1,28.9,30.3,28.6,28.2,1008.0,127.0,258.0,12.6,38.19,-21.17,1397.0,205.0,344.0,14.67,39.3,-6.41,786.0,122.0,210.0,15.52,42.24,-18.35,james herbertson,140.0,31.0,37.0,22.14,48.57,-13.84,254.0,64.0,67.0,25.2,51.57,-3.79,547.0,131.0,157.0,23.95,52.65,-7.06,1553.0,359.0,487.0,23.12,54.48,-11.87,7338.0,1225.0,1941.0,16.69,43.15,-11.7,0.0,20.0,20.0,5.0,0.0,0.0,0.0,1.0,20.0,-100.0,1.0,20.0,270.0,23.0,4.0,4.0,17.39,34.78,-23.13,89.0,15.0,16.0,16.85,34.83,-9.77,238.0,39.0,63.0,16.39,42.86,-18.06,457.0,75.0,106.0,16.41,39.61,-15.97,2021.0,404.0,535.0,19.99,46.46,-10.58
MX160825,Melton,2025-08-16,Night,8,9:55 PM,VIC,1339,2.0,MAJOR CRUNCH,NEVELE R STUD PACE,1720.0,"$8,000",FR2,G F Webster,Michael Bellman,MX160825_R8,MX160825_R8_MAJOR CRUNCH,PACERS,Mobile,Melton_1720.0,Melton_1720.0_pacers_mobile,1008,7.1,28.9,30.3,28.6,28.2,1008.0,106.0,223.0,10.52,32.64,-25.1,888.0,56.0,149.0,6.31,23.09,-25.83,285.0,35.0,65.0,12.28,35.09,-11.99,michael bellman,83.0,5.0,11.0,6.02,19.28,-20.47,221.0,13.0,30.0,5.88,19.46,-28.14,473.0,35.0,78.0,7.4,23.89,-27.36,1061.0,88.0,195.0,8.29,26.67,-23.25,5236.0,494.0,1131.0,9.43,31.04,-20.7,19.2,7.7,23.1,26.0,5.0,19.2,-23.0,6.0,23.1,50.7,2.0,7.7,445.9,11.0,1.0,0.0,9.09,9.09,-13.87,41.0,9.0,7.0,21.95,39.02,27.13,89.0,15.0,18.0,16.85,37.08,-3.92,163.0,22.0,39.0,13.5,37.42,-17.26,813.0,134.0,231.0,16.48,44.9,-13.47
MX160825,Melton,2025-08-16,Night,8,9:55 PM,VIC,1339,3.0,ASMILEANDAWINX,NEVELE R STUD PACE,1720.0,"$8,000",FR3,B J Dooley,Ewa Justice,MX160825_R8,MX160825_R8_ASMILEANDAWINX,PACERS,Mobile,Melton_1720.0,Melton_1720.0_pacers_mobile,1008,7.1,28.9,30.3,28.6,28.2,1008.0,88.0,198.0,8.73,28.37,-32.66,275.0,24.0,69.0,8.73,33.82,-26.18,82.0,9.0,23.0,10.98,39.02,-7.89,ewa justice,55.0,4.0,19.0,7.27,41.82,-46.15,85.0,5.0,29.0,5.88,40.0,-54.31,211.0,20.0,51.0,9.48,33.65,-22.9,516.0,53.0,123.0,10.27,34.11,-24.59,1017.0,111.0,256.0,10.91,36.09,-19.5,30.6,13.5,16.2,111.0,34.0,30.6,30.7,18.0,16.2,-100.0,15.0,13.5,-28.5,9.0,1.0,7.0,11.11,88.89,-60.09,25.0,4.0,12.0,16.0,64.0,-30.9,32.0,4.0,13.0,12.5,53.12,-38.29,66.0,7.0,21.0,10.61,42.42,-39.39,318.0,35.0,77.0,11.01,35.22,-16.95
MX160825,Melton,2025-08-16,Night,8,9:55 PM,VIC,1339,4.0,JILLIBY TOMCAT,NEVELE R STUD PACE,1720.0,"$8,000",FR4,"M A Lee, P D Lee",Lochie Cook,MX160825_R8,MX160825_R8_JILLIBY TOMCAT,PACERS,Mobile,Melton_1720.0,Melton_1720.0_pacers_mobile,1008,7.1,28.9,30.3,28.6,28.2,1007.0,126.0,222.0,12.51,34.56,-11.62,183.0,20.0,32.0,10.93,28.42,-3.51,90.0,23.0,21.0,25.56,48.89,9.72,lochie cook,31.0,5.0,4.0,16.13,29.03,33.88,132.0,16.0,19.0,12.12,26.52,-18.34,316.0,37.0,69.0,11.71,33.54,-25.66,710.0,88.0,172.0,12.39,36.62,-22.11,1578.0,189.0,377.0,11.98,35.87,-19.67,0.0,66.7,16.7,6.0,0.0,0.0,0.0,1.0,16.7,550.2,4.0,66.7,-47.6,37.0,13.0,14.0,35.14,72.97,11.71,108.0,30.0,33.0,27.78,58.33,-4.3,201.0,58.0,56.0,28.86,56.72,1.23,246.0,70.0,69.0,28.46,56.5,1.33,246.0,70.0,69.0,28.46,56.5,1.33
MX160825,Melton,2025-08-16,Night,8,9:55 PM,VIC,1339,5.0,ROCKAWAY BEACH,NEVELE R STUD PACE,1720.0,"$8,000",FR5,D M Miles,Nick Beale,MX160825_R8,MX160825_R8_ROCKAWAY BEACH,PACERS,Mobile,Melton_1720.0,Melton_1720.0_pacers_mobile,1008,7.1,28.9,30.3,28.6,28.2,998.0,134.0,234.0,13.43,36.87,-2.3,38.0,6.0,8.0,15.79,36.84,128.68,394.0,37.0,97.0,9.39,34.01,-18.6,nick beale,12.0,0.0,3.0,0.0,25.0,-100.0,32.0,0.0,11.0,0.0,34.38,-100.0,64.0,6.0,20.0,9.38,40.62,-19.46,104.0,10.0,29.0,9.62,37.5,-7.38,200.0,16.0,47.0,8.0,31.5,-12.18,8.7,6.5,4.3,46.0,4.0,8.7,173.4,2.0,4.3,-100.0,3.0,6.5,-100.0,35.0,6.0,10.0,17.14,45.71,5.1,69.0,11.0,22.0,15.94,47.83,-2.07,142.0,18.0,46.0,12.68,45.07,-18.13,287.0,34.0,87.0,11.85,42.16,-17.9,1243.0,147.0,319.0,11.83,37.49,-17.51
MX160825,Melton,2025-08-16,Night,8,9:55 PM,VIC,1339,6.0,OUR PRINCESS DI,NEVELE R STUD PACE,1720.0,"$8,000",FR6,D M Miles,David Miles,MX160825_R8,MX160825_R8_OUR PRINCESS DI,PACERS,Mobile,Melton_1720.0,Melton_1720.0_pacers_mobile,1008,7.1,28.9,30.3,28.6,28.2,927.0,94.0,207.0,10.14,32.47,-21.48,250.0,26.0,65.0,10.4,36.4,-17.72,394.0,37.0,97.0,9.39,34.01,-18.6,david miles,21.0,4.0,7.0,19.05,52.38,5.14,41.0,9.0,13.0,21.95,53.66,17.44,97.0,15.0,33.0,15.46,49.48,-13.03,216.0,31.0,68.0,14.35,45.83,-12.61,830.0,102.0,213.0,12.29,37.95,-17.8,20.0,7.5,17.5,40.0,8.0,20.0,39.5,7.0,17.5,-100.0,3.0,7.5,-100.0,35.0,6.0,10.0,17.14,45.71,5.1,69.0,11.0,22.0,15.94,47.83,-2.07,142.0,18.0,46.0,12.68,45.07,-18.13,287.0,34.0,87.0,11.85,42.16,-17.9,1243.0,147.0,319.0,11.83,37.49,-17.51
